Loss,f1,number_of_samples,percentage_of_samples
0.262247773935087,0.7321428571428571,100,0.22779043280182232
0.25869336538016796,0.7333333333333334,200,0.45558086560364464
0.21391374990344048,0.736842105263158,300,0.683371298405467
0.19654890929814428,0.7878787878787878,400,0.9111617312072893
