Loss,f1,number_of_samples,percentage_of_samples
0.011613075628702063,0.45333333333333325,100,0.22779043280182232
0.011586288834223524,0.38356164383561636,200,0.45558086560364464
0.011248245282331482,0.2727272727272727,300,0.683371298405467
0.01164052213425748,0.3950617283950617,400,0.9111617312072893
