run_id,f1,number_of_samples,percentage_of_samples
3,0.792079,131,0.2984054669703872
3,0.831683,153,0.34851936218678814
3,0.834951,175,0.39863325740318906
3,0.84,197,0.44874715261959
3,0.84,219,0.4988610478359909
3,0.82,241,0.5489749430523918
3,0.796117,263,0.5990888382687927
3,0.796296,285,0.6492027334851936
3,0.803738,307,0.6993166287015945
3,0.823529,329,0.7494305239179955
3,0.834951,351,0.7995444191343963
3,0.811321,373,0.8496583143507973
3,0.803738,395,0.8997722095671982
3,0.814815,417,0.9498861047835991
3,0.807339,438,0.9977220956719818
4,0.666667,21,0.04783599088838269
4,0.672897,43,0.0979498861047836
4,0.685714,65,0.1480637813211845
4,0.717391,87,0.19817767653758542
4,0.76,109,0.24829157175398633
4,0.789474,131,0.2984054669703872
4,0.741379,153,0.34851936218678814
4,0.803738,175,0.39863325740318906
4,0.781818,197,0.44874715261959
4,0.774775,219,0.4988610478359909
4,0.851485,241,0.5489749430523918
4,0.807339,263,0.5990888382687927
4,0.807339,285,0.6492027334851936
4,0.796296,307,0.6993166287015945
4,0.788991,329,0.7494305239179955
4,0.803738,351,0.7995444191343963
4,0.8,373,0.8496583143507973
4,0.82,395,0.8997722095671982
4,0.815534,417,0.9498861047835991
4,0.826923,438,0.9977220956719818
5,0.680412,21,0.04783599088838269
5,0.634615,43,0.0979498861047836
5,0.733945,65,0.1480637813211845
5,0.767857,87,0.19817767653758542
5,0.756757,109,0.24829157175398633
5,0.761062,131,0.2984054669703872
5,0.761062,153,0.34851936218678814
5,0.84,175,0.39863325740318906
5,0.84,197,0.44874715261959
5,0.834951,219,0.4988610478359909
5,0.834951,241,0.5489749430523918
5,0.803738,263,0.5990888382687927
5,0.803738,285,0.6492027334851936
5,0.811881,307,0.6993166287015945
5,0.819048,329,0.7494305239179955
5,0.803738,351,0.7995444191343963
5,0.823529,373,0.8496583143507973
5,0.811321,395,0.8997722095671982
5,0.828283,417,0.9498861047835991
5,0.807339,438,0.9977220956719818
6,0.673684,21,0.04783599088838269
6,0.763636,43,0.0979498861047836
6,0.763636,65,0.1480637813211845
6,0.710744,87,0.19817767653758542
6,0.730435,109,0.24829157175398633
6,0.765217,131,0.2984054669703872
6,0.767857,153,0.34851936218678814
6,0.796117,175,0.39863325740318906
6,0.84,197,0.44874715261959
6,0.846154,219,0.4988610478359909
6,0.84,241,0.5489749430523918
6,0.831683,263,0.5990888382687927
6,0.796296,285,0.6492027334851936
6,0.811881,307,0.6993166287015945
6,0.777778,329,0.7494305239179955
6,0.792079,351,0.7995444191343963
6,0.834951,373,0.8496583143507973
6,0.831683,395,0.8997722095671982
6,0.8,417,0.9498861047835991
6,0.803738,438,0.9977220956719818
7,0.642857,21,0.04783599088838269
7,0.716981,43,0.0979498861047836
7,0.803922,65,0.1480637813211845
7,0.735849,87,0.19817767653758542
7,0.78,109,0.24829157175398633
7,0.8,131,0.2984054669703872
7,0.816327,153,0.34851936218678814
7,0.828283,175,0.39863325740318906
7,0.803738,197,0.44874715261959
7,0.84,219,0.4988610478359909
7,0.82243,241,0.5489749430523918
7,0.819048,263,0.5990888382687927
7,0.803738,285,0.6492027334851936
