Loss,f1,number_of_samples,percentage_of_samples
0.23851025402545928,0.6616161616161617,51,0.05
0.1591362440958619,0.7422680412371133,102,0.1
0.16047009862959385,0.7437185929648242,153,0.15
0.17653979435563089,0.7407407407407408,204,0.2
0.17865559346973897,0.755784061696658,254,0.24901960784313726
0.14400683268904685,0.7656249999999999,306,0.3
0.1699697867035866,0.75,357,0.35
0.15251225382089614,0.7418546365914788,408,0.4
0.15180448070168495,0.7764127764127764,458,0.44901960784313727
0.17527428269386292,0.7915567282321898,509,0.49901960784313726
0.1878165826201439,0.80306905370844,561,0.55
0.15758315920829774,0.7989556135770235,612,0.6
0.17864576131105422,0.75,663,0.65
0.14250797610729932,0.7914438502673796,714,0.7
0.16525197625160218,0.80306905370844,765,0.75
0.14386406540870667,0.8060453400503779,816,0.8
0.1542609304189682,0.8102564102564102,867,0.85
0.14029208570718765,0.7883597883597883,918,0.9
0.12402650006115437,0.7977839335180056,969,0.95
0.14475302398204803,0.7958115183246074,1020,1.0
