Loss,f1,number_of_samples,percentage_of_samples
0.29186625182628634,0.6415094339622642,21,0.04783599088838269
0.2607885837554932,0.6545454545454545,43,0.0979498861047836
0.2920807033777237,0.7407407407407407,65,0.1480637813211845
0.2891618996858597,0.7222222222222221,87,0.19817767653758542
0.2650231122970581,0.6923076923076923,109,0.24829157175398633
0.25209689438343047,0.7478260869565218,131,0.2984054669703872
0.22087199091911316,0.7924528301886793,153,0.34851936218678814
0.23074524104595184,0.7766990291262137,175,0.39863325740318906
0.21365319043397904,0.8235294117647058,197,0.44874715261959
0.23144637644290925,0.7747747747747747,219,0.4988610478359909
0.2234097272157669,0.7818181818181819,241,0.5489749430523918
0.20602222830057143,0.7543859649122807,263,0.5990888382687927
0.27767532765865327,0.6153846153846154,285,0.6492027334851936
0.23574344515800477,0.7107438016528926,307,0.6993166287015945
0.20890928953886032,0.7478260869565218,329,0.7494305239179955
0.2175939440727234,0.7478260869565218,351,0.7995444191343963
0.18306209444999694,0.8080808080808082,373,0.8496583143507973
0.21506259590387344,0.7358490566037736,395,0.8997722095671982
0.22946199774742126,0.7457627118644068,417,0.9498861047835991
0.18650558292865754,0.8000000000000002,438,0.9977220956719818
