Loss,f1,number_of_samples,percentage_of_samples
0.17020226791501045,0.7162534435261709,51,0.05
0.17298526912927628,0.7526315789473683,102,0.1
0.16807907298207284,0.7598944591029023,153,0.15
0.1495589937083423,0.7493261455525606,204,0.2
0.1708404839038849,0.7621483375959078,254,0.24901960784313726
0.17928411662578583,0.7424242424242424,306,0.3
0.1692386858165264,0.7584415584415584,357,0.35
0.1596689946949482,0.7866323907455013,408,0.4
0.14404175914824008,0.8279569892473118,458,0.44901960784313727
0.13630116060376168,0.8110831234256927,509,0.49901960784313726
0.14070845246315003,0.8072916666666667,561,0.55
0.1343167945742607,0.7945945945945946,612,0.6
0.12889671260491015,0.8199445983379502,663,0.65
0.12898307666182518,0.806366047745358,714,0.7
0.12253933399915695,0.8222811671087532,765,0.75
0.12887349724769592,0.8116710875331565,816,0.8
0.13009418919682503,0.8198433420365535,867,0.85
0.1574813663959503,0.7835051546391752,918,0.9
0.1253010157495737,0.8055555555555556,969,0.95
0.14351675659418106,0.8042328042328042,1020,1.0
