Loss,f1,number_of_samples,percentage_of_samples
0.22559582442045212,0.6737967914438503,51,0.05
0.1932874098420143,0.7210526315789474,102,0.1
0.19492026492953302,0.7049608355091384,153,0.15
0.14818731769919397,0.7191011235955057,204,0.2
0.19661110043525695,0.7321867321867321,254,0.24901960784313726
0.18082137778401375,0.7525252525252526,306,0.3
0.2267195463180542,0.7064935064935064,357,0.35
0.17054174467921257,0.766839378238342,408,0.4
0.2080485224723816,0.7434554973821988,458,0.44901960784313727
0.16235392093658446,0.7898734177215191,509,0.49901960784313726
0.1635986641049385,0.8112244897959183,561,0.55
0.1650220237672329,0.8051948051948051,612,0.6
0.18256575465202332,0.768421052631579,663,0.65
0.13992238119244577,0.7967479674796748,714,0.7
0.16203419864177704,0.8103896103896103,765,0.75
0.1638037830591202,0.8163265306122449,816,0.8
0.15140968859195708,0.8167539267015707,867,0.85
0.13699744194746016,0.8186528497409327,918,0.9
0.12139161601662636,0.821917808219178,969,0.95
0.13634773418307305,0.7969543147208121,1020,1.0
