Loss,f1,number_of_samples,percentage_of_samples
0.18700102716684341,0.6876640419947507,51,0.05
0.1699836917221546,0.7025641025641025,102,0.1
0.18059793040156363,0.7512953367875648,153,0.15
0.15553694311529398,0.7049180327868853,204,0.2
0.18272203179076313,0.768361581920904,254,0.24901960784313726
0.18870196342468262,0.7651715039577835,306,0.3
0.19784414619207383,0.7107843137254902,357,0.35
0.16675073876976967,0.7774798927613941,408,0.4
0.17000442184507847,0.7401574803149606,458,0.44901960784313727
0.15387877821922302,0.766304347826087,509,0.49901960784313726
0.15540084540843963,0.7598944591029023,561,0.55
0.20549428164958955,0.7979539641943735,612,0.6
0.15226902663707734,0.7848101265822784,663,0.65
0.14154855646193026,0.7979002624671917,714,0.7
0.17556062042713166,0.7979797979797979,765,0.75
0.1670406386256218,0.7848101265822784,816,0.8
0.13610998243093492,0.8043478260869565,867,0.85
0.1649871811270714,0.8177083333333335,918,0.9
0.11525400504469871,0.8140161725067386,969,0.95
0.14525972306728363,0.8031088082901555,1020,1.0
