Loss,f1,number_of_samples,percentage_of_samples
0.3053463399410248,0.7047619047619048,21,0.04783599088838269
0.2787523791193962,0.6972477064220184,43,0.0979498861047836
0.28255702555179596,0.6728971962616823,65,0.1480637813211845
0.2616360932588577,0.7450980392156863,87,0.19817767653758542
0.26543132215738297,0.7272727272727273,109,0.24829157175398633
0.25938236713409424,0.761904761904762,131,0.2984054669703872
0.23300810903310776,0.7636363636363637,153,0.34851936218678814
0.22780054062604904,0.7889908256880734,175,0.39863325740318906
0.22301869094371796,0.7962962962962964,197,0.44874715261959
0.23214848339557648,0.7567567567567568,219,0.4988610478359909
0.25282108783721924,0.7394957983193278,241,0.5489749430523918
0.2413671463727951,0.7610619469026548,263,0.5990888382687927
0.21943723410367966,0.7678571428571429,285,0.6492027334851936
0.22528937458992004,0.7818181818181819,307,0.6993166287015945
0.19597046077251434,0.7962962962962964,329,0.7494305239179955
0.2176235318183899,0.7413793103448276,351,0.7995444191343963
0.20484045147895813,0.7962962962962964,373,0.8496583143507973
0.21067187935113907,0.7889908256880734,395,0.8997722095671982
0.24895558506250381,0.7213114754098361,417,0.9498861047835991
0.2333049476146698,0.7787610619469026,438,0.9977220956719818
