Loss,f1,number_of_samples,percentage_of_samples
0.28017808198928834,0.6785714285714286,21,0.04783599088838269
0.2458035558462143,0.7037037037037037,43,0.0979498861047836
0.23556216955184936,0.7326732673267325,65,0.1480637813211845
0.2523654788732529,0.7256637168141592,87,0.19817767653758542
0.24285617470741272,0.7272727272727273,109,0.24829157175398633
0.23621729463338853,0.7272727272727273,131,0.2984054669703872
0.22491941154003142,0.7339449541284404,153,0.34851936218678814
0.2377958118915558,0.7096774193548386,175,0.39863325740318906
0.22485311180353165,0.7413793103448276,197,0.44874715261959
0.21235428154468536,0.7413793103448276,219,0.4988610478359909
0.2068221613764763,0.7521367521367521,241,0.5489749430523918
0.20793744772672654,0.7586206896551724,263,0.5990888382687927
0.21560587733983994,0.7413793103448276,285,0.6492027334851936
0.19634201377630234,0.7818181818181819,307,0.6993166287015945
0.1940897971391678,0.7636363636363637,329,0.7494305239179955
0.20944516584277154,0.7499999999999999,351,0.7995444191343963
0.19406179636716842,0.7610619469026548,373,0.8496583143507973
0.19154116362333298,0.7722772277227722,395,0.8997722095671982
0.2150733843445778,0.6880000000000002,417,0.9498861047835991
0.18956056833267212,0.7889908256880734,438,0.9977220956719818
