Loss,f1,number_of_samples,percentage_of_samples
0.34892089664936066,0.6434782608695652,21,0.04783599088838269
0.3176952674984932,0.6909090909090909,43,0.0979498861047836
0.3262929916381836,0.7079646017699116,65,0.1480637813211845
0.29407450556755066,0.6728971962616823,87,0.19817767653758542
0.302721232175827,0.7027027027027026,109,0.24829157175398633
0.27804315835237503,0.6949152542372882,131,0.2984054669703872
0.2996683567762375,0.7049180327868853,153,0.34851936218678814
0.2583180144429207,0.6935483870967741,175,0.39863325740318906
0.2508207708597183,0.7610619469026548,197,0.44874715261959
0.24064354598522186,0.7610619469026548,219,0.4988610478359909
0.21177706867456436,0.7288135593220338,241,0.5489749430523918
0.2258847877383232,0.7889908256880734,263,0.5990888382687927
0.2271064668893814,0.7413793103448276,285,0.6492027334851936
0.24624484777450562,0.671875,307,0.6993166287015945
0.21568851917982101,0.7610619469026548,329,0.7494305239179955
0.2227277010679245,0.7350427350427351,351,0.7995444191343963
0.24106617271900177,0.7747747747747747,373,0.8496583143507973
0.21363159269094467,0.7636363636363637,395,0.8997722095671982
0.21390997618436813,0.7226890756302521,417,0.9498861047835991
0.2114030122756958,0.7610619469026548,438,0.9977220956719818
