Loss,f1,number_of_samples,percentage_of_samples
0.37502068281173706,0.6126126126126126,21,0.04783599088838269
0.2956739291548729,0.7192982456140351,43,0.0979498861047836
0.2602322995662689,0.7358490566037736,65,0.1480637813211845
0.25424814224243164,0.7079646017699116,87,0.19817767653758542
0.2508162334561348,0.689655172413793,109,0.24829157175398633
0.26087895035743713,0.694214876033058,131,0.2984054669703872
0.2322470098733902,0.7454545454545455,153,0.34851936218678814
0.226609006524086,0.819047619047619,175,0.39863325740318906
0.22843270003795624,0.7166666666666666,197,0.44874715261959
0.24098393321037292,0.7678571428571429,219,0.4988610478359909
0.21144666522741318,0.7592592592592593,241,0.5489749430523918
0.21782276034355164,0.7747747747747747,263,0.5990888382687927
0.21468860656023026,0.7747747747747747,285,0.6492027334851936
0.20451254397630692,0.7962962962962964,307,0.6993166287015945
0.21435020864009857,0.7747747747747747,329,0.7494305239179955
0.23145021498203278,0.7304347826086957,351,0.7995444191343963
0.20953481644392014,0.7777777777777778,373,0.8496583143507973
0.2122395783662796,0.7747747747747747,395,0.8997722095671982
0.19564460217952728,0.7962962962962964,417,0.9498861047835991
0.20025993138551712,0.7747747747747747,438,0.9977220956719818
