Loss,f1,number_of_samples,percentage_of_samples
0.20903272219002247,0.710997442455243,51,0.05
0.1701250571757555,0.7025641025641025,102,0.1
0.15496171917766333,0.7411167512690355,153,0.15
0.14273214396089315,0.7506561679790026,204,0.2
0.1744956150650978,0.7432762836185818,254,0.24901960784313726
0.14297337867319584,0.7696335078534032,306,0.3
0.156326924264431,0.7810026385224275,357,0.35
0.12589388769119977,0.7912087912087912,408,0.4
0.1762289434671402,0.7764127764127764,458,0.44901960784313727
0.1438128113746643,0.785,509,0.49901960784313726
0.14922297447919847,0.7979274611398963,561,0.55
0.12264005020260811,0.8,612,0.6
0.12977846041321756,0.8081841432225063,663,0.65
0.14917734414339065,0.7949367088607595,714,0.7
0.13909581489861012,0.8198433420365535,765,0.75
0.14566601067781448,0.773067331670823,816,0.8
0.1585208311676979,0.7959183673469387,867,0.85
0.14422309026122093,0.8146214099216711,918,0.9
0.17776888459920884,0.7517401392111369,969,0.95
0.14138754531741143,0.8134715025906736,1020,1.0
