Loss,f1,number_of_samples,percentage_of_samples
0.45901475846767426,0.705749718151071,84,0.04970414201183432
0.3773299977183342,0.7875417130144605,169,0.1
0.32087618112564087,0.8099502487562189,253,0.14970414201183432
0.29669616371393204,0.8428428428428428,338,0.2
0.2766368128359318,0.8431983385254413,422,0.24970414201183433
0.261810302734375,0.8509763617677285,507,0.3
0.2988104894757271,0.821350762527233,591,0.3497041420118343
0.20871809870004654,0.8799212598425198,676,0.4
0.21259507350623608,0.8652482269503545,760,0.44970414201183434
0.19552708975970745,0.8738461538461538,844,0.49940828402366866
0.20944295078516006,0.8702757916241063,929,0.5497041420118344
0.20027464628219604,0.8644906033630068,1014,0.6
0.1811492033302784,0.8641975308641976,1098,0.6497041420118344
0.1910725850611925,0.8792569659442724,1183,0.7
0.1768193058669567,0.8911290322580646,1267,0.7497041420118343
0.1865129955112934,0.8822947576656774,1352,0.8
0.18372431583702564,0.889119170984456,1436,0.8497041420118343
0.16224252432584763,0.8968968968968969,1521,0.9
0.17936616763472557,0.8818088386433711,1605,0.9497041420118343
0.17826615460217,0.874089490114464,1690,1.0
