Loss,f1,number_of_samples,percentage_of_samples
0.1466707546263933,0.7407407407407407,51,0.05
0.16874709948897362,0.7575757575757576,102,0.1
0.15885704159736633,0.7601078167115902,153,0.15
0.13868135437369347,0.7789473684210526,204,0.2
0.1378749541938305,0.8,254,0.24901960784313726
0.15778842493891715,0.8198433420365535,306,0.3
0.13844087347388268,0.824468085106383,357,0.35
0.14197230003774167,0.8155844155844155,408,0.4
0.13813214749097824,0.8112244897959183,458,0.44901960784313727
0.15054598823189735,0.7959183673469387,509,0.49901960784313726
0.15584636256098747,0.7948051948051947,561,0.55
0.13722230391576887,0.7875647668393783,612,0.6
0.12289643576368689,0.8092485549132948,663,0.65
0.13729500100016595,0.8031088082901555,714,0.7
0.12881639897823333,0.7917737789203084,765,0.75
0.1454692527651787,0.7893333333333333,816,0.8
0.12516465997323395,0.7977839335180056,867,0.85
0.13865568488836288,0.7969543147208121,918,0.9
0.12739618644118308,0.8116710875331565,969,0.95
0.12515235971659422,0.8064516129032259,1020,1.0
