Loss,f1,number_of_samples,percentage_of_samples
0.3548488885164261,0.5471698113207548,21,0.04783599088838269
0.3041376769542694,0.627450980392157,43,0.0979498861047836
0.2504431217908859,0.6285714285714286,65,0.1480637813211845
0.271523055434227,0.7304347826086957,87,0.19817767653758542
0.27076220512390137,0.7288135593220338,109,0.24829157175398633
0.24728018790483475,0.7476635514018691,131,0.2984054669703872
0.250568026304245,0.7289719626168225,153,0.34851936218678814
0.2627526313066483,0.7049180327868853,175,0.39863325740318906
0.22940531522035598,0.7586206896551724,197,0.44874715261959
0.24570506513118745,0.7096774193548387,219,0.4988610478359909
0.21596167236566544,0.7241379310344828,241,0.5489749430523918
0.25764579474925997,0.7478260869565218,263,0.5990888382687927
0.22228953540325164,0.7241379310344828,285,0.6492027334851936
0.22795359343290328,0.7272727272727273,307,0.6993166287015945
0.21946488916873932,0.7719298245614035,329,0.7494305239179955
0.21924224644899368,0.7747747747747747,351,0.7995444191343963
0.20121586322784424,0.7706422018348624,373,0.8496583143507973
0.1879676692187786,0.7413793103448276,395,0.8997722095671982
0.19304459393024445,0.7924528301886793,417,0.9498861047835991
0.22705408036708832,0.7457627118644068,438,0.9977220956719818
