Loss,f1,number_of_samples,percentage_of_samples
0.3468480795621872,0.6796116504854369,21,0.04783599088838269
0.3007222771644592,0.6181818181818182,43,0.0979498861047836
0.29176982045173644,0.6964285714285715,65,0.1480637813211845
0.26109948605298994,0.7499999999999999,87,0.19817767653758542
0.27069478034973143,0.7478260869565218,109,0.24829157175398633
0.27202966511249543,0.7288135593220338,131,0.2984054669703872
0.22697433233261108,0.7478260869565218,153,0.34851936218678814
0.20242519974708556,0.7543859649122807,175,0.39863325740318906
0.1986657977104187,0.7499999999999999,197,0.44874715261959
0.2110173687338829,0.7592592592592593,219,0.4988610478359909
0.2310340017080307,0.7107438016528926,241,0.5489749430523918
0.19734136313199996,0.7543859649122807,263,0.5990888382687927
0.19706219136714936,0.7818181818181819,285,0.6492027334851936
0.19629097878932952,0.7610619469026548,307,0.6993166287015945
0.20997805744409562,0.7610619469026548,329,0.7494305239179955
0.21608007699251175,0.7567567567567568,351,0.7995444191343963
0.20625243335962296,0.7457627118644068,373,0.8496583143507973
0.1842334747314453,0.7927927927927927,395,0.8997722095671982
0.19924512654542922,0.7818181818181819,417,0.9498861047835991
0.19314739257097244,0.7747747747747747,438,0.9977220956719818
