Loss,f1,number_of_samples,percentage_of_samples
0.3351720929145813,0.6456692913385828,21,0.04783599088838269
0.2682659447193146,0.6605504587155963,43,0.0979498861047836
0.2998929977416992,0.6724137931034484,65,0.1480637813211845
0.25891430079936983,0.6935483870967741,87,0.19817767653758542
0.2503804385662079,0.6949152542372882,109,0.24829157175398633
0.25155981481075285,0.689655172413793,131,0.2984054669703872
0.25646571815013885,0.6721311475409837,153,0.34851936218678814
0.24201950430870056,0.6788990825688074,175,0.39863325740318906
0.23156923055648804,0.7142857142857142,197,0.44874715261959
0.29377609193325044,0.6507936507936508,219,0.4988610478359909
0.2634384214878082,0.6833333333333332,241,0.5489749430523918
0.22695429027080535,0.7256637168141592,263,0.5990888382687927
0.22425245940685273,0.7610619469026548,285,0.6492027334851936
0.20189633145928382,0.7543859649122807,307,0.6993166287015945
0.2284018762409687,0.7154471544715447,329,0.7494305239179955
0.19272178635001183,0.7818181818181819,351,0.7995444191343963
0.21777480840682983,0.7272727272727272,373,0.8496583143507973
0.20593224838376045,0.7478260869565218,395,0.8997722095671982
0.24454140961170195,0.7022900763358779,417,0.9498861047835991
0.19311994314193726,0.7216494845360825,438,0.9977220956719818
