Loss,f1,number_of_samples,percentage_of_samples
0.20635697692632676,0.6873239436619719,51,0.05
0.20947705060243607,0.6543209876543209,102,0.1
0.16565669588744641,0.7374301675977653,153,0.15
0.12495383936911822,0.7627118644067796,204,0.2
0.14350650534033776,0.7786666666666667,254,0.24901960784313726
0.1647241771221161,0.7359550561797752,306,0.3
0.15750688835978507,0.7571801566579636,357,0.35
0.16540920343250037,0.765498652291105,408,0.4
0.177198688685894,0.7792207792207793,458,0.44901960784313727
0.26190435886383057,0.7469879518072289,509,0.49901960784313726
0.23118162155151367,0.7673860911270982,561,0.55
0.16171006113290787,0.8020833333333334,612,0.6
0.19033373445272445,0.7804878048780487,663,0.65
0.13897719755768775,0.806366047745358,714,0.7
0.15271000266075135,0.82010582010582,765,0.75
0.14602650031447412,0.7891891891891891,816,0.8
0.14794120267033578,0.7948717948717949,867,0.85
0.15729406028985976,0.7947368421052631,918,0.9
0.12757831960916519,0.7862796833773087,969,0.95
0.14092117846012114,0.7816711590296496,1020,1.0
