Loss,f1,number_of_samples,percentage_of_samples
0.19034481309354306,0.7034120734908137,51,0.05
0.1981751039624214,0.7480916030534351,102,0.1
0.18785358667373658,0.744186046511628,153,0.15
0.15868256315588952,0.7783783783783783,204,0.2
0.15747730806469917,0.7816711590296496,254,0.24901960784313726
0.17969781011343003,0.7587939698492462,306,0.3
0.15055074244737626,0.7817258883248731,357,0.35
0.12848241291940213,0.8011363636363636,408,0.4
0.1534375786781311,0.7896103896103895,458,0.44901960784313727
0.12935255840420723,0.8067226890756304,509,0.49901960784313726
0.15136844366788865,0.7794871794871795,561,0.55
0.133766620233655,0.7946666666666667,612,0.6
0.11157548725605011,0.8273972602739726,663,0.65
0.14346499294042586,0.8020833333333334,714,0.7
0.15546926558017732,0.7939698492462312,765,0.75
0.11553226560354232,0.8010752688172044,816,0.8
0.13133425489068032,0.8108108108108107,867,0.85
0.1334469083696604,0.8191489361702127,918,0.9
0.13012586534023285,0.8074866310160429,969,0.95
0.11757557839155197,0.8169014084507042,1020,1.0
