Loss,f1,number_of_samples,percentage_of_samples
0.17515437081456184,0.7321867321867321,51,0.05
0.15637221913784743,0.7591623036649215,102,0.1
0.19025152176618576,0.7506702412868632,153,0.15
0.1868220329284668,0.7403598971722365,204,0.2
0.17398003861308098,0.739946380697051,254,0.24901960784313726
0.14244111124426126,0.7679558011049724,306,0.3
0.1334665410220623,0.7786666666666667,357,0.35
0.143229179084301,0.7894736842105263,408,0.4
0.1245099924504757,0.7977839335180056,458,0.44901960784313727
0.13426765659824014,0.7968749999999999,509,0.49901960784313726
0.12425910606980324,0.8191489361702127,561,0.55
0.12067577503621578,0.8266666666666668,612,0.6
0.13757417937740685,0.8085106382978723,663,0.65
0.11361802332103252,0.8068181818181817,714,0.7
0.1318053863942623,0.8150134048257373,765,0.75
0.1234344195574522,0.8053333333333332,816,0.8
0.15514590740203857,0.7860696517412936,867,0.85
0.13067993894219398,0.8031496062992125,918,0.9
0.14148827493190766,0.81151832460733,969,0.95
0.11986114755272866,0.8044077134986225,1020,1.0
