Loss,f1,number_of_samples,percentage_of_samples
0.2926487624645233,0.5858585858585857,21,0.04783599088838269
0.2775202691555023,0.6788990825688074,43,0.0979498861047836
0.2578207701444626,0.7155963302752293,65,0.1480637813211845
0.23720839619636536,0.782608695652174,87,0.19817767653758542
0.22525139451026915,0.7800000000000001,109,0.24829157175398633
0.2122771516442299,0.8113207547169811,131,0.2984054669703872
0.21546612828969955,0.7478260869565218,153,0.34851936218678814
0.23600131273269653,0.7226890756302521,175,0.39863325740318906
0.22035137414932252,0.7478260869565218,197,0.44874715261959
0.23585214763879775,0.7166666666666666,219,0.4988610478359909
0.21818703711032866,0.7610619469026548,241,0.5489749430523918
0.22618629336357116,0.7678571428571429,263,0.5990888382687927
0.20597327947616578,0.7478260869565218,285,0.6492027334851936
0.20466698706150055,0.7678571428571429,307,0.6993166287015945
0.2085086226463318,0.7238095238095238,329,0.7494305239179955
0.20679745972156524,0.7924528301886793,351,0.7995444191343963
0.20619268715381622,0.8041237113402062,373,0.8496583143507973
0.20575798749923707,0.7079646017699116,395,0.8997722095671982
0.22363291978836058,0.7213114754098361,417,0.9498861047835991
0.21016785204410554,0.7272727272727272,438,0.9977220956719818
