Loss,f1,number_of_samples,percentage_of_samples
0.26495567709207535,0.6181818181818182,21,0.04783599088838269
0.23864002227783204,0.7241379310344828,43,0.0979498861047836
0.27622380554676057,0.7333333333333334,65,0.1480637813211845
0.25906390249729155,0.7027027027027026,87,0.19817767653758542
0.24547732770442962,0.7857142857142858,109,0.24829157175398633
0.2522940993309021,0.7394957983193278,131,0.2984054669703872
0.23296622931957245,0.7499999999999999,153,0.34851936218678814
0.25184390842914584,0.682170542635659,175,0.39863325740318906
0.22237056195735933,0.7692307692307693,197,0.44874715261959
0.2485925555229187,0.7213114754098361,219,0.4988610478359909
0.20414615720510482,0.7433628318584072,241,0.5489749430523918
0.22864410281181335,0.7226890756302521,263,0.5990888382687927
0.2300135001540184,0.7521367521367521,285,0.6492027334851936
0.2572115421295166,0.6717557251908397,307,0.6993166287015945
0.21621909290552138,0.7457627118644068,329,0.7494305239179955
0.2244442768394947,0.7049180327868853,351,0.7995444191343963
0.2153923749923706,0.7288135593220338,373,0.8496583143507973
0.19369155690073966,0.7079646017699116,395,0.8997722095671982
0.22151258140802382,0.7678571428571429,417,0.9498861047835991
0.1811770647764206,0.8000000000000002,438,0.9977220956719818
