Loss,f1,number_of_samples,percentage_of_samples
0.3325365573167801,0.6,21,0.04783599088838269
0.24391616582870485,0.7079646017699116,43,0.0979498861047836
0.2847187638282776,0.6333333333333333,65,0.1480637813211845
0.24361184537410735,0.6981132075471698,87,0.19817767653758542
0.22494028359651566,0.6956521739130435,109,0.24829157175398633
0.26335500478744506,0.7115384615384616,131,0.2984054669703872
0.2888281598687172,0.6722689075630253,153,0.34851936218678814
0.2571667283773422,0.7499999999999999,175,0.39863325740318906
0.2531439602375031,0.7339449541284404,197,0.44874715261959
0.25613964200019834,0.7387387387387387,219,0.4988610478359909
0.23992981016635895,0.7115384615384616,241,0.5489749430523918
0.22028163373470305,0.7387387387387387,263,0.5990888382687927
0.2279253602027893,0.7692307692307693,285,0.6492027334851936
0.29842216670513155,0.6615384615384615,307,0.6993166287015945
0.23152340948581696,0.7777777777777778,329,0.7494305239179955
0.2259909391403198,0.6837606837606838,351,0.7995444191343963
0.23202266097068786,0.7522935779816514,373,0.8496583143507973
0.22905323803424835,0.7017543859649122,395,0.8997722095671982
0.23691048920154573,0.7476635514018691,417,0.9498861047835991
0.20358295887708663,0.7543859649122807,438,0.9977220956719818
