Loss,f1,number_of_samples,percentage_of_samples
0.27900453507900236,0.6530612244897959,21,0.04783599088838269
0.27064005136489866,0.6902654867256638,43,0.0979498861047836
0.3059035003185272,0.6504065040650407,65,0.1480637813211845
0.26874460875988004,0.689655172413793,87,0.19817767653758542
0.23595222234725952,0.7433628318584072,109,0.24829157175398633
0.25459654331207277,0.7049180327868853,131,0.2984054669703872
0.21500355005264282,0.7777777777777778,153,0.34851936218678814
0.20103374123573303,0.8113207547169811,175,0.39863325740318906
0.22338323444128036,0.7478260869565218,197,0.44874715261959
0.22335785627365112,0.7777777777777778,219,0.4988610478359909
0.21171513348817825,0.7478260869565218,241,0.5489749430523918
0.22446225285530091,0.7304347826086957,263,0.5990888382687927
0.211463326215744,0.7706422018348624,285,0.6492027334851936
0.20798297524452208,0.7818181818181819,307,0.6993166287015945
0.2106696516275406,0.7747747747747747,329,0.7494305239179955
0.23342079669237137,0.711864406779661,351,0.7995444191343963
0.2108643278479576,0.7678571428571429,373,0.8496583143507973
0.2061988964676857,0.7339449541284404,395,0.8997722095671982
0.1880708307027817,0.7636363636363637,417,0.9498861047835991
0.19270620495080948,0.7521367521367521,438,0.9977220956719818
