Loss,f1,number_of_samples,percentage_of_samples
0.3420032411813736,0.6415094339622642,21,0.04783599088838269
0.34191444516181946,0.6315789473684211,43,0.0979498861047836
0.3332478106021881,0.6086956521739131,65,0.1480637813211845
0.2936512753367424,0.6666666666666666,87,0.19817767653758542
0.2750704884529114,0.6964285714285715,109,0.24829157175398633
0.24520434439182281,0.7102803738317757,131,0.2984054669703872
0.24701929092407227,0.7567567567567568,153,0.34851936218678814
0.2566222473978996,0.7636363636363637,175,0.39863325740318906
0.2448173612356186,0.7454545454545455,197,0.44874715261959
0.22915317118167877,0.7543859649122807,219,0.4988610478359909
0.22397446259856224,0.7610619469026548,241,0.5489749430523918
0.20137368515133858,0.7818181818181819,263,0.5990888382687927
0.24203843623399734,0.7350427350427351,285,0.6492027334851936
0.22947902232408524,0.7478260869565218,307,0.6993166287015945
0.23421797901391983,0.7413793103448276,329,0.7494305239179955
0.21652504801750183,0.7428571428571428,351,0.7995444191343963
0.2177119106054306,0.7610619469026548,373,0.8496583143507973
0.24838629364967346,0.7166666666666666,395,0.8997722095671982
0.21203485876321793,0.7818181818181819,417,0.9498861047835991
0.21098190546035767,0.7678571428571429,438,0.9977220956719818
