Loss,f1,number_of_samples,percentage_of_samples
0.30935043692588804,0.6875,21,0.04783599088838269
0.27620971500873565,0.6915887850467289,43,0.0979498861047836
0.29159018993377683,0.7238095238095238,65,0.1480637813211845
0.2894523710012436,0.6601941747572815,87,0.19817767653758542
0.29032154083251954,0.7047619047619048,109,0.24829157175398633
0.28526154458522796,0.7102803738317757,131,0.2984054669703872
0.25514657199382784,0.7115384615384616,153,0.34851936218678814
0.24971050024032593,0.766355140186916,175,0.39863325740318906
0.2662944495677948,0.7200000000000001,197,0.44874715261959
0.25666800141334534,0.764705882352941,219,0.4988610478359909
0.24131667912006377,0.7766990291262137,241,0.5489749430523918
0.26436066925525664,0.7142857142857142,263,0.5990888382687927
0.25215267241001127,0.7272727272727273,285,0.6492027334851936
0.21372900307178497,0.7184466019417476,307,0.6993166287015945
0.21450950354337692,0.7238095238095238,329,0.7494305239179955
0.20767633616924286,0.764705882352941,351,0.7995444191343963
0.22361615300178528,0.7678571428571429,373,0.8496583143507973
0.1990530863404274,0.7478260869565218,395,0.8997722095671982
0.2019588902592659,0.7454545454545455,417,0.9498861047835991
0.21238831877708436,0.7169811320754716,438,0.9977220956719818
