Loss,f1,number_of_samples,percentage_of_samples
0.18670798046514392,0.6994535519125683,51,0.05
0.19260491877794267,0.7164948453608246,102,0.1
0.172954311221838,0.7292225201072385,153,0.15
0.1427833303809166,0.7308781869688386,204,0.2
0.16163717284798623,0.7064935064935064,254,0.24901960784313726
0.14434424862265588,0.7549295774647887,306,0.3
0.16196765825152398,0.7877237851662405,357,0.35
0.12774132788181305,0.8042328042328042,408,0.4
0.14884176179766656,0.806366047745358,458,0.44901960784313727
0.12398327831178904,0.8,509,0.49901960784313726
0.1446948390454054,0.7877237851662405,561,0.55
0.1308157785795629,0.8203753351206434,612,0.6
0.13435611091554164,0.8031088082901555,663,0.65
0.13904078379273416,0.8,714,0.7
0.1202837135642767,0.8140161725067386,765,0.75
0.14392683804035186,0.7957559681697612,816,0.8
0.1437830537557602,0.7989276139410187,867,0.85
0.1571551449596882,0.7958656330749355,918,0.9
0.16332027018070222,0.7959183673469387,969,0.95
0.12324792556464673,0.8126649076517151,1020,1.0
