Loss,f1,number_of_samples,percentage_of_samples
0.19995660781860353,0.6182795698924731,51,0.05
0.18518819995224475,0.7403598971722365,102,0.1
0.17193468734622003,0.7328244274809159,153,0.15
0.16908444464206696,0.7154046997389034,204,0.2
0.15245952904224397,0.765498652291105,254,0.24901960784313726
0.1487730648368597,0.7461928934010152,306,0.3
0.18278392702341079,0.7623762376237624,357,0.35
0.1550276789814234,0.7916666666666665,408,0.4
0.15498892664909364,0.7980049875311721,458,0.44901960784313727
0.14137878865003586,0.7957559681697612,509,0.49901960784313726
0.12554620578885078,0.8315217391304347,561,0.55
0.11823964025825262,0.8109589041095889,612,0.6
0.13054699646309018,0.8136482939632546,663,0.65
0.14298952966928483,0.7849462365591398,714,0.7
0.128524100035429,0.7925531914893617,765,0.75
0.1361382082104683,0.804289544235925,816,0.8
0.12788481786847114,0.8191489361702127,867,0.85
0.12724623512476682,0.8021390374331551,918,0.9
0.1267992615699768,0.7957559681697612,969,0.95
0.12003292813897133,0.8235294117647058,1020,1.0
