Loss,f1,number_of_samples,percentage_of_samples
0.3237152025103569,0.6285714285714286,21,0.04783599088838269
0.3207046538591385,0.6890756302521008,43,0.0979498861047836
0.27556557953357697,0.7130434782608696,65,0.1480637813211845
0.26680463552474976,0.7387387387387387,87,0.19817767653758542
0.2518962174654007,0.7304347826086957,109,0.24829157175398633
0.2635250613093376,0.7226890756302521,131,0.2984054669703872
0.2436574473977089,0.7433628318584072,153,0.34851936218678814
0.2361588478088379,0.7543859649122807,175,0.39863325740318906
0.22634416073560715,0.8037383177570092,197,0.44874715261959
0.2377351000905037,0.7413793103448276,219,0.4988610478359909
0.19936049729585648,0.819047619047619,241,0.5489749430523918
0.17129122093319893,0.8037383177570092,263,0.5990888382687927
0.2000068873167038,0.7889908256880734,285,0.6492027334851936
0.21950402855873108,0.7818181818181819,307,0.6993166287015945
0.21385131031274796,0.7610619469026548,329,0.7494305239179955
0.23637882620096207,0.7543859649122807,351,0.7995444191343963
0.2094939947128296,0.7610619469026548,373,0.8496583143507973
0.22536102682352066,0.7678571428571429,395,0.8997722095671982
0.20462458953261375,0.7889908256880734,417,0.9498861047835991
0.23465386033058167,0.7407407407407407,438,0.9977220956719818
