Loss,f1,number_of_samples,percentage_of_samples
0.24541471004486085,0.726790450928382,51,0.05
0.15946095511317254,0.733695652173913,102,0.1
0.16018894277513027,0.7707808564231738,153,0.15
0.13233867213129996,0.7967914438502673,204,0.2
0.14618261028081178,0.7593582887700534,254,0.24901960784313726
0.14905253201723098,0.7844155844155845,306,0.3
0.15460573732852936,0.7545219638242895,357,0.35
0.1409867014735937,0.7762803234501348,408,0.4
0.15372327119112014,0.7905759162303665,458,0.44901960784313727
0.1349484145641327,0.7978723404255319,509,0.49901960784313726
0.1313908003270626,0.8151898734177215,561,0.55
0.1521194137632847,0.8059701492537313,612,0.6
0.1744506239891052,0.764102564102564,663,0.65
0.11204809881746769,0.803191489361702,714,0.7
0.12415991500020027,0.8306010928961749,765,0.75
0.13296300396323205,0.7989276139410187,816,0.8
0.14600799605250359,0.8093994778067886,867,0.85
0.12322373297065496,0.8033240997229918,918,0.9
0.1423645004630089,0.8186528497409327,969,0.95
0.134601460210979,0.7486338797814208,1020,1.0
