Loss,f1,number_of_samples,percentage_of_samples
0.3228019028902054,0.6346153846153846,21,0.04783599088838269
0.24524020850658418,0.625,43,0.0979498861047836
0.27060060799121854,0.6779661016949152,65,0.1480637813211845
0.24852560162544252,0.6837606837606838,87,0.19817767653758542
0.23323466181755065,0.7226890756302521,109,0.24829157175398633
0.24735191464424133,0.7478260869565218,131,0.2984054669703872
0.23598243594169616,0.7226890756302521,153,0.34851936218678814
0.22206952869892121,0.7889908256880734,175,0.39863325740318906
0.2006395772099495,0.8155339805825242,197,0.44874715261959
0.20108842551708223,0.7179487179487181,219,0.4988610478359909
0.2027442306280136,0.7787610619469026,241,0.5489749430523918
0.2113846555352211,0.7478260869565218,263,0.5990888382687927
0.2016056075692177,0.7678571428571429,285,0.6492027334851936
0.21489264518022538,0.6885245901639345,307,0.6993166287015945
0.20317890346050263,0.7407407407407407,329,0.7494305239179955
0.19181074798107148,0.7927927927927927,351,0.7995444191343963
0.21240826994180678,0.7586206896551724,373,0.8496583143507973
0.1946218803524971,0.7433628318584072,395,0.8997722095671982
0.1855943813920021,0.7889908256880734,417,0.9498861047835991
0.19270736798644067,0.7413793103448276,438,0.9977220956719818
