Loss,f1,number_of_samples,percentage_of_samples
0.4508184227678511,0.7793952967525196,84,0.04970414201183432
0.3822367555565304,0.8302277432712216,169,0.1
0.31550121307373047,0.8247422680412372,253,0.14970414201183432
0.2780249747965071,0.8712041884816754,338,0.2
0.27141959799660575,0.8650371944739639,422,0.24970414201183433
0.2610526776148213,0.8519313304721031,507,0.3
0.2628277647826407,0.8258928571428573,591,0.3497041420118343
0.2120374370780256,0.8432760364004044,676,0.4
0.19243517269690832,0.86302780638517,760,0.44970414201183434
0.18810137112935385,0.8673469387755102,844,0.49940828402366866
0.16451798958910835,0.8795811518324608,929,0.5497041420118344
0.1626896568470531,0.8698347107438015,1014,0.6
0.17853767797350883,0.8733798604187438,1098,0.6497041420118344
0.1612070912702216,0.8834355828220859,1183,0.7
0.1794058250056373,0.8660235798499465,1267,0.7497041420118343
0.16142995489968193,0.8836251287332647,1352,0.8
0.1655416509343518,0.8682824025289779,1436,0.8497041420118343
0.19240076136257914,0.8492890995260662,1521,0.9
0.16216766917043263,0.8759842519685039,1605,0.9497041420118343
0.1573896027273602,0.886021505376344,1690,1.0
