Loss,f1,number_of_samples,percentage_of_samples
0.27668192982673645,0.6530612244897959,21,0.04783599088838269
0.2546514719724655,0.7387387387387387,43,0.0979498861047836
0.2447768270969391,0.7339449541284404,65,0.1480637813211845
0.2594075858592987,0.6779661016949152,87,0.19817767653758542
0.2545126676559448,0.689655172413793,109,0.24829157175398633
0.2658075332641602,0.6666666666666666,131,0.2984054669703872
0.22970520853996276,0.7350427350427351,153,0.34851936218678814
0.22058061361312867,0.7433628318584072,175,0.39863325740318906
0.20776472091674805,0.8113207547169811,197,0.44874715261959
0.21303708255290985,0.7889908256880734,219,0.4988610478359909
0.2136397287249565,0.8037383177570092,241,0.5489749430523918
0.18516104370355607,0.7678571428571429,263,0.5990888382687927
0.20923382937908172,0.7350427350427351,285,0.6492027334851936
0.18793229311704635,0.7678571428571429,307,0.6993166287015945
0.20071654319763182,0.7636363636363637,329,0.7494305239179955
0.2461051046848297,0.7107438016528926,351,0.7995444191343963
0.20868078172206878,0.7478260869565218,373,0.8496583143507973
0.20144525170326233,0.7787610619469026,395,0.8997722095671982
0.199282144010067,0.7857142857142858,417,0.9498861047835991
0.21166937351226806,0.7857142857142858,438,0.9977220956719818
