Loss,f1,number_of_samples,percentage_of_samples
0.2689973175525665,0.6608695652173913,21,0.04783599088838269
0.2676489263772964,0.6,43,0.0979498861047836
0.2592210382223129,0.6476190476190475,65,0.1480637813211845
0.2514590948820114,0.7207207207207208,87,0.19817767653758542
0.2835505962371826,0.7522935779816514,109,0.24829157175398633
0.2462325781583786,0.7207207207207208,131,0.2984054669703872
0.2462012618780136,0.7079646017699116,153,0.34851936218678814
0.2127952367067337,0.7878787878787878,175,0.39863325740318906
0.20065080523490905,0.7719298245614035,197,0.44874715261959
0.19889578670263292,0.7777777777777778,219,0.4988610478359909
0.2076810970902443,0.8000000000000002,241,0.5489749430523918
0.18795270770788192,0.7818181818181819,263,0.5990888382687927
0.19839833229780196,0.766355140186916,285,0.6492027334851936
0.20315391719341278,0.7818181818181819,307,0.6993166287015945
0.21518610417842865,0.764705882352941,329,0.7494305239179955
0.20974129438400269,0.7543859649122807,351,0.7995444191343963
0.20782932192087172,0.7850467289719626,373,0.8496583143507973
0.21325439363718032,0.7288135593220338,395,0.8997722095671982
0.21318905502557756,0.7586206896551724,417,0.9498861047835991
0.18207305073738098,0.7787610619469026,438,0.9977220956719818
