Loss,f1,number_of_samples,percentage_of_samples
0.22122995257377626,0.6942148760330579,51,0.05
0.1562673570588231,0.7277227722772277,102,0.1
0.16489477921277285,0.7577319587628867,153,0.15
0.14183122366666795,0.7639257294429708,204,0.2
0.17126198410987853,0.7611940298507462,254,0.24901960784313726
0.19458037093281746,0.7422680412371133,306,0.3
0.17245606258511542,0.7602040816326531,357,0.35
0.16936761662364005,0.7609254498714654,408,0.4
0.12999444641172886,0.783068783068783,458,0.44901960784313727
0.15433460772037505,0.7716535433070866,509,0.49901960784313726
0.16547514945268632,0.7699999999999999,561,0.55
0.15592599734663964,0.8071979434447301,612,0.6
0.1389553252607584,0.7936507936507937,663,0.65
0.17326631247997284,0.8021108179419524,714,0.7
0.16416495591402053,0.7969151670951158,765,0.75
0.11662355363368988,0.8108108108108107,816,0.8
0.16456996500492097,0.8071065989847716,867,0.85
0.15486470907926558,0.8103896103896103,918,0.9
0.12509238794445993,0.807799442896936,969,0.95
0.14426626414060592,0.7757255936675462,1020,1.0
