Loss,f1,number_of_samples,percentage_of_samples
0.3321397125720978,0.6538461538461539,21,0.04783599088838269
0.34774149358272555,0.660377358490566,43,0.0979498861047836
0.28413436412811277,0.6534653465346534,65,0.1480637813211845
0.2550861030817032,0.6666666666666667,87,0.19817767653758542
0.24395670890808105,0.7102803738317757,109,0.24829157175398633
0.25251451730728147,0.7454545454545455,131,0.2984054669703872
0.2509461730718613,0.7068965517241379,153,0.34851936218678814
0.23314184546470643,0.7192982456140351,175,0.39863325740318906
0.24737069606781006,0.6991869918699187,197,0.44874715261959
0.23574500679969787,0.694214876033058,219,0.4988610478359909
0.2105827361345291,0.7610619469026548,241,0.5489749430523918
0.21382679492235185,0.7889908256880734,263,0.5990888382687927
0.21039639711380004,0.7567567567567568,285,0.6492027334851936
0.23707897514104842,0.7049180327868853,307,0.6993166287015945
0.19729623645544053,0.7450980392156863,329,0.7494305239179955
0.21255165040493013,0.7339449541284404,351,0.7995444191343963
0.21546609252691268,0.7304347826086957,373,0.8496583143507973
0.21273086965084076,0.7478260869565218,395,0.8997722095671982
0.19524186551570893,0.8,417,0.9498861047835991
0.20141236633062362,0.7592592592592593,438,0.9977220956719818
