Loss,f1,number_of_samples,percentage_of_samples
0.280256575345993,0.6476190476190475,21,0.04783599088838269
0.27998738884925845,0.764705882352941,43,0.0979498861047836
0.26428420543670655,0.7878787878787878,65,0.1480637813211845
0.25383912622928617,0.7339449541284404,87,0.19817767653758542
0.24174212217330932,0.7222222222222221,109,0.24829157175398633
0.26760744452476504,0.6880000000000002,131,0.2984054669703872
0.22950844168663026,0.7350427350427351,153,0.34851936218678814
0.22478641271591188,0.7454545454545455,175,0.39863325740318906
0.21440528929233552,0.7130434782608696,197,0.44874715261959
0.22213732004165648,0.7166666666666666,219,0.4988610478359909
0.20253117382526398,0.7636363636363637,241,0.5489749430523918
0.21426919102668762,0.7678571428571429,263,0.5990888382687927
0.20392676889896394,0.7747747747747747,285,0.6492027334851936
0.17675463408231734,0.7962962962962964,307,0.6993166287015945
0.20419625490903853,0.766355140186916,329,0.7494305239179955
0.18185366243124007,0.7777777777777778,351,0.7995444191343963
0.20829284340143203,0.7543859649122807,373,0.8496583143507973
0.20656621754169463,0.8224299065420562,395,0.8997722095671982
0.22530690878629683,0.7586206896551724,417,0.9498861047835991
0.16627129018306733,0.7889908256880734,438,0.9977220956719818
