Loss,f1,number_of_samples,percentage_of_samples
0.25129244923591615,0.6491228070175439,21,0.04783599088838269
0.2626987248659134,0.7155963302752293,43,0.0979498861047836
0.2494806557893753,0.7457627118644068,65,0.1480637813211845
0.2419736087322235,0.7543859649122807,87,0.19817767653758542
0.24360133111476898,0.7288135593220338,109,0.24829157175398633
0.2537722885608673,0.7107438016528926,131,0.2984054669703872
0.22343719601631165,0.7787610619469026,153,0.34851936218678814
0.32484042942523955,0.6040268456375839,175,0.39863325740318906
0.23476328700780869,0.7543859649122807,197,0.44874715261959
0.23294664025306702,0.7166666666666666,219,0.4988610478359909
0.20546052753925323,0.7678571428571429,241,0.5489749430523918
0.2184792250394821,0.7166666666666666,263,0.5990888382687927
0.2230994075536728,0.7478260869565218,285,0.6492027334851936
0.19936300814151764,0.7818181818181819,307,0.6993166287015945
0.1923167660832405,0.7818181818181819,329,0.7494305239179955
0.21103776693344117,0.7413793103448276,351,0.7995444191343963
0.19366951584815978,0.7610619469026548,373,0.8496583143507973
0.24100416898727417,0.7350427350427351,395,0.8997722095671982
0.20970115214586257,0.7592592592592593,417,0.9498861047835991
0.2340344950556755,0.7022900763358779,438,0.9977220956719818
